company_name,company_url,date,review,stay_date,title,user
2000 Hotel Downtown Kigali,https://www.booking.com/hotel/rw/2000.html,"January 4, 2019","The room is aesthetically beautiful, however, not functional. The bath tub leaks water from the side when facing shower head. There is no floor rag to collect the water the drips from the side. The sink also held water on sides. By the time ablution is complete, it is quite a wet mess.The mattress had some kind of a detectable bar in the center that made it a bit uncomfortable to sleep on.I would definitely stay here again, but would like the above possibly addressed. The location was great! Right in the heart of the town. The staff were phenomenal and very helpful in every which way. The size of the room was awesome! I even tried the massage parlor and enjoyed everything about it. The price is unbeatable.",December 2018,Great stay! I will do it again.,Edith
2000 Hotel Downtown Kigali,https://www.booking.com/hotel/rw/2000.html,"January 4, 2019",The AC could have been better (or maybe I couldn’t work it) Location was great and the room was nice. Staff was friendly and the breakfast was good too. ,January 2019,Location was great and the room was nice.,Mitch Jennings
2000 Hotel Downtown Kigali,https://www.booking.com/hotel/rw/2000.html,"January 3, 2019","Noise from some reconstruction/repair work going on in hotel Friendly helpful staff. Quite professional They attended to my needs SAP. Good breakfast Accessible Clean",January 2019,I did enjoy my stay,Oladokun
2000 Hotel Downtown Kigali,https://www.booking.com/hotel/rw/2000.html,"January 3, 2019","None My second time staying at the hotel and yet again the staff were super amazing. The service in general was exceptional.I'd like to say a BIG THANK YOU to Adeline, Monique, Nacy, Audrey, Deborah and Susan for their warm hospitality and out of this world service to us.",January 2019,Perfect for Everything!,Ewere Omebere-Iyari
2000 Hotel Downtown Kigali,https://www.booking.com/hotel/rw/2000.html,"January 3, 2019","None The Staff were absolutely amazing! From the airport pickup all the way to the airport drop off. Fantastic service. They welcomed us with warmth, they were helpful and ensured that we had all we needed to stay comfortable. Most importantly, even though there was construction work going on at the hotel at the time, they ensured that we were not disturbed through out our stay. Best value for money ever!",December 2018,The Staff were absolutely amazing!,Ewere Omebere-Iyari
2000 Hotel Downtown Kigali,https://www.booking.com/hotel/rw/2000.html,"January 2, 2019","Facility is a bit old. It doesn't look as nice as photo, but overall it was a nice stay. Friendly staff. Airline lost my luggage, staffs tried every way helping me contact airline for the luggage. Breakfast was really nice and with lots of selections.",December 2018,Friendly staff.,Kathy
2000 Hotel Downtown Kigali,https://www.booking.com/hotel/rw/2000.html,"January 2, 2019",There was a delay for pick up at the airport. The room did not have functional air conditioning as expected. The ambience and customer care provided by the highly professional staff. The rooms were clean and juice well made during breakfast. Payment and check out were fast as well as drop off at the airport.,January 2019,Generally great stay,Hakim
2000 Hotel Downtown Kigali,https://www.booking.com/hotel/rw/2000.html,"December 29, 2018","We liked the beds, but they could be a bit hard for some people. Super friendly and warm welcome and service throughout our stay at the reception and at the breakfast restaurant. We so loved the service all the way! The wonderful cook and the service staff made us feel so much at home and we enjoyed our delicious breakfast as the best start for the day! The shuttle service from and to the airport is luxury and helped us feel easy from the beginning. The cleaning guy was very nice indeed and what we needed was attended to - also the staff went out of their way to help us with the wifi and buying GB for our mobile phones! The Wifi is excellent all over the house and secure in the rooms which is rare in public spaces.",December 2018,"Splendid service, superwarm, helpful and friendly staff - very good food, any time again!",Sabine
2000 Hotel Downtown Kigali,https://www.booking.com/hotel/rw/2000.html,"December 29, 2018","Initially the guards at the entrance were not very friendly and we had to explain several times we were going to the hotel for them to let us through.  The staff at the reception, restaurant and cleaning service were very helpful and friendly. ",December 2018,"The staff at the reception, restaurant and cleaning service...",Anonymous
2000 Hotel Downtown Kigali,https://www.booking.com/hotel/rw/2000.html,"December 29, 2018","First room they gave me was bad, the next one was ok.The hotel is meant to be for Chinese guests, the restaurant is Chinese as well. Staff is polite and helpful.",December 2018,Staff is polite and helpful.,Ionut
2000 Hotel Downtown Kigali,https://www.booking.com/hotel/rw/2000.html,"December 28, 2018",We had a bit of mosquito issue but this was sorted out quickly Hotel was simply amazing and the staff were out of this world . Always ready to help with a smile . My fiancé proposed to me in the hotel in our room on Christmas day . Highlight for me. 2000 hotel would forever remain a good memory. Agreeing to marry the love of my life in the hotel,December 2018,Simply amazing. I would recommend the hotel over again to anyone,Adebola
2000 Hotel Downtown Kigali,https://www.booking.com/hotel/rw/2000.html,"December 27, 2018","N/A Nice environment, friendly and hardworking staff. I will also like to commend Claude on the 8th floor for his hard work and hospitality giving him five stars. Yvan at the restaurant was also helpful and friendly during our stay.Breakfast was lite. Please keep it up.",December 2018,Excellent. You can do better,Adeseko
2000 Hotel Downtown Kigali,https://www.booking.com/hotel/rw/2000.html,"December 26, 2018","Some of the rooms are dingier than others; not every room is representative of the ones in the photos.  Additionally, the ""air conditioning"" is actually just a portable air cooler. The staff at this hotel are exceptional in their attentiveness to your every need",December 2018,The staff at this hotel are exceptional in their...,Anonymous
2000 Hotel Downtown Kigali,https://www.booking.com/hotel/rw/2000.html,"December 19, 2018",None It was a great deal for the money. The breakfast was delicious and they offered rides to both the bus station and the airport. The staff was very friendly and helpful. Adeline was great!,December 2018,Lovely,Anonymous
2000 Hotel Downtown Kigali,https://www.booking.com/hotel/rw/2000.html,"December 19, 2018","None The facilities in the hotel were excellent. The room is spacious and clean. Breakfast is great. I would highly recommend the hotel especially for business trips. The staff is really kind and helpful. Special thanks to Cynthia, Chantal, Adeline, Andrey for being great hosts.",December 2018,The facilities in the hotel were excellent.,Lili
